"","",David W. Kranich ,8 ,"",61.54%
Total... ,"","14 11.76% Write In, if any ",5 ,"",38.46%
DC Statehood Green Party Registration & Turnout ,"",33 Total... ,13 ,"",100.00%
Election Day Turnout ,"",3 9.09%,"","",""
Absentee Turnout ,"",1 REP - CHAIRMAN OF THE COUNCIL 3.03%,"","",(Final)
Provisional Turnout ,"","0 0.00% Write In, if any ",3 ,"",100.00%
Total... ,"",4 12.12% Total... ,3 ,"",100.00%
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final) REP - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
Andy Miscuk ,"",29 3.49% Marcus Skelton ,8 ,"",72.73%
Eleanor Holmes Norton ,"","797 96.02% Write In, if any ",3 ,"",27.27%
"Write In, if any ","",4 0.48% Total... ,11 ,"",100.00%
Total... ,"",830 100.00% REP - UNITED STATES SENATOR ,"","",(Final)
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"","(Final) Write In, if any ",2 ,"",100.00%
Vincent Orange ,"",17 1.99% Total... ,2 ,"",100.00%
Adrian Fenty ,"",609 71.31% REP - UNITED STATES REPRESENTATIVE ,"","",(Final)
Michael A. Brown ,"","5 0.59% Write In, if any ",2 ,"",100.00%
Linda Cropp ,"",202 23.65%,"","",""
Artee (RT) Milligan ,"",1 0.12% Total... ,2 ,"",100.00%
Marie Johns ,"",17 1.99% SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"","",(Final)
Nestor Djonkam ,"","0 0.00% Write In, if any ",3 ,"",100.00%
"Write In, if any ","",3 0.35% Total... ,3 ,"",100.00%
Total... ,"",854 100.00% SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"","",(Final)
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final) Chris Otten ,0 ,"",0.00%
Vincent C. Gray ,"","563 68.33% Write In, if any ",3 ,"",100.00%
Kathy Patterson ,"",259 31.43% Total... ,3 ,"",100.00%
"Write In, if any ","",2 0.24%,"","",""
"","",SG - CHAIRMAN OF THE COUNCIL ,"","",(Final)
Total... ,"",824 100.00%,"","",""
"","","Write In, if any ",3 ,"",100.00%
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final) Total... ,3 ,"",100.00%
Phil Mendelson ,"",416 51.61%,"","",""
A. Scott Bolden ,"",384 47.64% SG - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
"Write In, if any ","",6 0.74% Ann C. Wilcox ,2 ,"",66.67%
"","","Write In, if any ",1,"",""
Total... ,"",806 100.00% ,"","",33.33%
"","",Total... ,3 ,"",100.00%
DEM - UNITED STATES SENATOR ,"",(Final),"","",""
Michael D. Brown ,"",574 75.63% SG - UNITED STATES SENATOR ,"","",(Final)
Philip Pannell ,"",181 23.85% Joyce Robinson-Paul ,2 ,"",66.67%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 55 ,Precinct 56,"",""
SG - UNITED STATES SENATOR ,(Final) Registration & Turnout ,"","2,981"
"Write In, if any ",1 33.33% Election Day Turnout ,980 ,32.87%
Total... ,3 100.00% Absentee Turnout ,15 ,0.50%
"",Provisional Turnout ,25 ,0.84%
SG - UNITED STATES REPRESENTATIVE ,(Final),"",""
Keith R. Ware ,2 Total... 66.67%,"1,020 ",34.22%
"Write In, if any ",1 33.33% Democratic Registration & Turnout ,"","2,815"
Total... ,3 100.00% Election Day Turnout ,971 ,34.49%
"",Absentee Turnout ,15 ,0.53%
"",Provisional Turnout ,25 ,0.89%
"",Total... ,"1,011 ",35.91%
"",Republican Registration & Turnout ,"",123
"",Election Day Turnout ,8 ,6.50%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,8 ,6.50%
"",DC Statehood Green Party Registration & Turnout ,"",43
"",Election Day Turnout ,1 ,2.33%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,1 ,2.33%
"",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"",Andy Miscuk ,27 ,2.75%
"",Eleanor Holmes Norton ,949 ,96.64%
"","Write In, if any ",6 ,0.61%
"",Total... ,982 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,19 ,1.88%
"",Adrian Fenty ,712 ,70.43%
"",Michael A. Brown ,5 ,0.49%
"",Linda Cropp ,236 ,23.34%
"",Artee (RT) Milligan ,1 ,0.10%
"",Marie Johns ,38 ,3.76%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",0 ,0.00%
"",Total... ,"1,011 ",100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,672 ,69.57%
"",Kathy Patterson ,291 ,30.12%
"","Write In, if any ",3 ,0.31%
"",Total... ,966 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,464 ,49.68%
"",A. Scott Bolden ,463 ,49.57%
"","Write In, if any ",7 ,0.75%
"",Total... ,934 ,100.00%
"",DEM - UNITED STATES SENATOR ,"",(Final)
"",Michael D. Brown ,745 ,82.05%
"",Philip Pannell ,156 ,17.18%
"",Primary Election,"","",""
"","September 12, 2006","","",""
"",Precinct Report,"","",""
"",District Of Columbia,"","",""
"",Certified Election Night Results ,"","",""
Precinct 56 ,Precinct 56,"","",""
DEM - UNITED STATES SENATOR ,(Final) SG - UNITED STATES SENATOR ,"","",(Final)
"Write In, if any ","7 0.77% Write In, if any ","",0 ,0.00%
Total... ,908 100.00% Total... ,"",1 ,100.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) SG - UNITED STATES REPRESENTATIVE ,"","",(Final)
Mike Panetta ,355 42.41% Keith R. Ware ,"",0 ,0.00%
John J. Forster ,"332 39.67% Write In, if any ","",0 ,0.00%
James S. Bubar ,142 16.97% Total... ,"",0 ,0.00%
"Write In, if any ",8 0.96%,"","",""
Total... ,837 100.00%,"","",""
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",6 100.00%,"","",""
Total... ,6 100.00%,"","",""
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
David W. Kranich ,3 37.50%,"","",""
"Write In, if any ",5 62.50%,"","",""
Total... ,8 100.00%,"","",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Marcus Skelton ,3 60.00%,"","",""
"Write In, if any ",2 40.00%,"","",""
Total... ,5 100.00%,"","",""
REP - UNITED STATES SENATOR ,(Final),"","",""
"Write In, if any ",2 100.00%,"","",""
Total... ,2 100.00%,"","",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
Chris Otten ,0 0.00%,"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
SG - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
SG - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Ann C. Wilcox ,1 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,1 100.00%,"","",""
SG - UNITED STATES SENATOR ,(Final),"","",""
Joyce Robinson-Paul ,1 100.00%,"","",""
"","",Primary Election,"","",""
"","","September 12, 2006","","",""
"","",Precinct Report,"","",""
"","",District Of Columbia,"","",""
"","",Certified Election Night Results ,"","",""
Precinct 57 ,"",Precinct 57,"","",""
Registration & Turnout ,"","2,471 DEM - UNITED STATES SENATOR ","","",(Final)
Election Day Turnout ,"","928 37.56% Write In, if any ",8 ,"",0.92%
Absentee Turnout ,"",19 0.77% Total... ,871 ,"",100.00%
Provisional Turnout ,"",35 1.42%,"","",""
"","",DEM - UNITED STATES REPRESENTATIVE ,"","",(Final)
Total... ,"",982 39.74% Mike Panetta ,356 ,"",44.44%
Democratic Registration & Turnout ,"","2,323 John J. Forster ",290 ,"",36.20%
Election Day Turnout ,"",918 39.52% James S. Bubar ,144 ,"",17.98%
Absentee Turnout ,"","19 0.82% Write In, if any ",11 ,"",1.37%
Provisional Turnout ,"",34 1.46% Total... ,801 ,"",100.00%
Total... ,"",971 41.80% REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"","",(Final)
Republican Registration & Turnout ,"","115 Write In, if any ",0 ,"",0.00%
Election Day Turnout ,"",8 6.96% Total... ,0 ,"",0.00%
Absentee Turnout ,"",0 0.00%,"","",""
Provisional Turnout ,"",1 REP - MAYOR OF THE DISTRICT OF COLUMBIA 0.87%,"","",(Final)
"","",David W. Kranich ,2 ,"",33.33%
Total... ,"","9 7.83% Write In, if any ",4 ,"",66.67%
DC Statehood Green Party Registration & Turnout ,"",33 Total... ,6 ,"",100.00%
Election Day Turnout ,"",2 6.06%,"","",""
Absentee Turnout ,"",0 REP - CHAIRMAN OF THE COUNCIL 0.00%,"","",(Final)
Provisional Turnout ,"","0 0.00% Write In, if any ",1 ,"",100.00%
Total... ,"",2 6.06% Total... ,1 ,"",100.00%
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final) REP - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
Andy Miscuk ,"",29 3.11% Marcus Skelton ,6 ,"",85.71%
Eleanor Holmes Norton ,"","901 96.67% Write In, if any ",1 ,"",14.29%
"Write In, if any ","",2 0.21% Total... ,7 ,"",100.00%
Total... ,"",932 100.00% REP - UNITED STATES SENATOR ,"","",(Final)
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"","(Final) Write In, if any ",1 ,"",100.00%
Vincent Orange ,"",29 3.00% Total... ,1 ,"",100.00%
Adrian Fenty ,"",666 68.94% REP - UNITED STATES REPRESENTATIVE ,"","",(Final)
Michael A. Brown ,"","5 0.52% Write In, if any ",1 ,"",100.00%
Linda Cropp ,"",238 24.64%,"","",""
Artee (RT) Milligan ,"",2 0.21% Total... ,1 ,"",100.00%
Marie Johns ,"",24 2.48% SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"","",(Final)
Nestor Djonkam ,"","1 0.10% Write In, if any ",1 ,"",100.00%
"Write In, if any ","",1 0.10% Total... ,1 ,"",100.00%
Total... ,"",966 100.00% SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"","",(Final)
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final) Chris Otten ,1 ,"",50.00%
Vincent C. Gray ,"","676 72.69% Write In, if any ",1 ,"",50.00%
Kathy Patterson ,"",251 26.99% Total... ,2 ,"",100.00%
"Write In, if any ","",3 0.32%,"","",""
"","",SG - CHAIRMAN OF THE COUNCIL ,"","",(Final)
Total... ,"",930 100.00%,"","",""
"","","Write In, if any ",1 ,"",100.00%
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final) Total... ,1 ,"",100.00%
Phil Mendelson ,"",494 54.47%,"","",""
A. Scott Bolden ,"",408 44.98% SG - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
"Write In, if any ","",5 0.55% Ann C. Wilcox ,2 ,"",100.00%
"","","Write In, if any ",0,"",""
Total... ,"",907 100.00% ,"","",0.00%
"","",Total... ,2 ,"",100.00%
DEM - UNITED STATES SENATOR ,"",(Final),"","",""
Michael D. Brown ,"",665 76.35% SG - UNITED STATES SENATOR ,"","",(Final)
Philip Pannell ,"",198 22.73% Joyce Robinson-Paul ,2 ,"",100.00%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 57 ,Precinct 58,"",""
SG - UNITED STATES SENATOR ,(Final) Registration & Turnout ,"","2,220"
"Write In, if any ",0 0.00% Election Day Turnout ,812 ,36.58%
Total... ,2 100.00% Absentee Turnout ,20 ,0.90%
"",Provisional Turnout ,28 ,1.26%
SG - UNITED STATES REPRESENTATIVE ,(Final),"",""
Keith R. Ware ,2 Total... 100.00%,860 ,38.74%
"Write In, if any ",0 0.00% Democratic Registration & Turnout ,"","2,120"
Total... ,2 100.00% Election Day Turnout ,801 ,37.78%
"",Absentee Turnout ,20 ,0.94%
"",Provisional Turnout ,28 ,1.32%
"",Total... ,849 ,40.05%
"",Republican Registration & Turnout ,"",66
"",Election Day Turnout ,9 ,13.64%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,9 ,13.64%
"",DC Statehood Green Party Registration & Turnout ,"",34
"",Election Day Turnout ,2 ,5.88%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,2 ,5.88%
"",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"",Andy Miscuk ,23 ,2.78%
"",Eleanor Holmes Norton ,798 ,96.61%
"","Write In, if any ",5 ,0.61%
"",Total... ,826 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,12 ,1.42%
"",Adrian Fenty ,617 ,72.85%
"",Michael A. Brown ,2 ,0.24%
"",Linda Cropp ,188 ,22.20%
"",Artee (RT) Milligan ,1 ,0.12%
"",Marie Johns ,25 ,2.95%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",2 ,0.24%
"",Total... ,847 ,100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,540 ,65.45%
"",Kathy Patterson ,284 ,34.42%
"","Write In, if any ",1 ,0.12%
"",Total... ,825 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,464 ,57.28%
"",A. Scott Bolden ,344 ,42.47%
"","Write In, if any ",2 ,0.25%
"",Total... ,810 ,100.00%
"",DEM - UNITED STATES SENATOR ,"",(Final)
"",Michael D. Brown ,572 ,75.16%
"",Philip Pannell ,181 ,23.78%
"",Primary Election,"","",""
"","September 12, 2006","","",""
"",Precinct Report,"","",""
"",District Of Columbia,"","",""
"",Certified Election Night Results ,"","",""
Precinct 58 ,Precinct 58,"","",""
DEM - UNITED STATES SENATOR ,(Final) SG - UNITED STATES SENATOR ,"","",(Final)
"Write In, if any ","8 1.05% Write In, if any ","",0 ,0.00%
Total... ,761 100.00% Total... ,"",1 ,100.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) SG - UNITED STATES REPRESENTATIVE ,"","",(Final)
Mike Panetta ,293 43.22% Keith R. Ware ,"",1 ,100.00%
John J. Forster ,"261 38.50% Write In, if any ","",0 ,0.00%
James S. Bubar ,114 16.81% Total... ,"",1 ,100.00%
"Write In, if any ",10 1.47%,"","",""
Total... ,678 100.00%,"","",""
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
David W. Kranich ,5 71.43%,"","",""
"Write In, if any ",2 28.57%,"","",""
Total... ,7 100.00%,"","",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Marcus Skelton ,7 87.50%,"","",""
"Write In, if any ",1 12.50%,"","",""
Total... ,8 100.00%,"","",""
REP - UNITED STATES SENATOR ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
Chris Otten ,1 50.00%,"","",""
"Write In, if any ",1 50.00%,"","",""
Total... ,2 100.00%,"","",""
SG - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
SG - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Ann C. Wilcox ,1 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,1 100.00%,"","",""
SG - UNITED STATES SENATOR ,(Final),"","",""
Joyce Robinson-Paul ,1 100.00%,"","",""
"","",Primary Election,"","",""
"","","September 12, 2006","","",""
"","",Precinct Report,"","",""
"","",District Of Columbia,"","",""
"","",Certified Election Night Results ,"","",""
Precinct 59 ,"",Precinct 59,"","",""
Registration & Turnout ,"","2,554 DEM - UNITED STATES SENATOR ","","",(Final)
Election Day Turnout ,"","1073 42.01% Write In, if any ",9 ,"",0.94%
Absentee Turnout ,"",30 1.17% Total... ,953 ,"",100.00%
Provisional Turnout ,"",31 1.21%,"","",""
"","",DEM - UNITED STATES REPRESENTATIVE ,"","",(Final)
Total... ,"","1,134 44.40% Mike Panetta ",365 ,"",41.57%
Democratic Registration & Turnout ,"","2,429 John J. Forster ",341 ,"",38.84%
Election Day Turnout ,"",1056 43.47% James S. Bubar ,157 ,"",17.88%
Absentee Turnout ,"","30 1.24% Write In, if any ",15 ,"",1.71%
Provisional Turnout ,"",31 1.28% Total... ,878 ,"",100.00%
Total... ,"","1,117 45.99% REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ","","",(Final)
Republican Registration & Turnout ,"","93 Write In, if any ",7 ,"",100.00%
Election Day Turnout ,"",14 15.05% Total... ,7 ,"",100.00%
Absentee Turnout ,"",0 0.00%,"","",""
Provisional Turnout ,"",0 REP - MAYOR OF THE DISTRICT OF COLUMBIA 0.00%,"","",(Final)
"","",David W. Kranich ,6 ,"",42.86%
Total... ,"","14 15.05% Write In, if any ",8 ,"",57.14%
DC Statehood Green Party Registration & Turnout ,"",32 Total... ,14 ,"",100.00%
Election Day Turnout ,"",3 9.38%,"","",""
Absentee Turnout ,"",0 REP - CHAIRMAN OF THE COUNCIL 0.00%,"","",(Final)
Provisional Turnout ,"","0 0.00% Write In, if any ",7 ,"",100.00%
Total... ,"",3 9.38% Total... ,7 ,"",100.00%
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final) REP - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
Andy Miscuk ,"",39 3.63% Marcus Skelton ,8 ,"",72.73%
Eleanor Holmes Norton ,"","1031 95.91% Write In, if any ",3 ,"",27.27%
"Write In, if any ","",5 0.47% Total... ,11 ,"",100.00%
Total... ,"","1,075 100.00% REP - UNITED STATES SENATOR ","","",(Final)
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"","(Final) Write In, if any ",5 ,"",100.00%
Vincent Orange ,"",25 2.25% Total... ,5 ,"",100.00%
Adrian Fenty ,"",797 71.80% REP - UNITED STATES REPRESENTATIVE ,"","",(Final)
Michael A. Brown ,"","10 0.90% Write In, if any ",5 ,"",100.00%
Linda Cropp ,"",244 21.98%,"","",""
Artee (RT) Milligan ,"",2 0.18% Total... ,5 ,"",100.00%
Marie Johns ,"",32 2.88% SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"","",(Final)
Nestor Djonkam ,"","0 0.00% Write In, if any ",2 ,"",100.00%
"Write In, if any ","",0 0.00% Total... ,2 ,"",100.00%
Total... ,"","1,110 100.00% SG - MAYOR OF THE DISTRICT OF COLUMBIA ","","",(Final)
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final) Chris Otten ,1 ,"",33.33%
Vincent C. Gray ,"","729 67.31% Write In, if any ",2 ,"",66.67%
Kathy Patterson ,"",352 32.50% Total... ,3 ,"",100.00%
"Write In, if any ","",2 0.18%,"","",""
"","",SG - CHAIRMAN OF THE COUNCIL ,"","",(Final)
Total... ,"","1,083 100.00%","","",""
"","","Write In, if any ",2 ,"",100.00%
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final) Total... ,2 ,"",100.00%
Phil Mendelson ,"",552 52.67%,"","",""
A. Scott Bolden ,"",491 SG - AT-LARGE MEMBER OF THE COUNCIL 46.85%,"","",(Final)
"Write In, if any ","",5 0.48% Ann C. Wilcox ,3 ,"",100.00%
"","","Write In, if any ",0,"",""
Total... ,"","1,048 100.00% ","","",0.00%
"","",Total... ,3 ,"",100.00%
DEM - UNITED STATES SENATOR ,"",(Final),"","",""
Michael D. Brown ,"",746 78.28% SG - UNITED STATES SENATOR ,"","",(Final)
Philip Pannell ,"",198 20.78% Joyce Robinson-Paul ,2 ,"",66.67%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 59 ,Precinct 60,"",""
SG - UNITED STATES SENATOR ,(Final) Registration & Turnout ,"","1,782"
"Write In, if any ",1 33.33% Election Day Turnout ,675 ,37.88%
Total... ,3 100.00% Absentee Turnout ,12 ,0.67%
"",Provisional Turnout ,11 ,0.62%
SG - UNITED STATES REPRESENTATIVE ,(Final),"",""
Keith R. Ware ,3 Total... 100.00%,698 ,39.17%
"Write In, if any ",0 0.00% Democratic Registration & Turnout ,"","1,648"
Total... ,3 100.00% Election Day Turnout ,666 ,40.41%
"",Absentee Turnout ,12 ,0.73%
"",Provisional Turnout ,11 ,0.67%
"",Total... ,689 ,41.81%
"",Republican Registration & Turnout ,"",107
"",Election Day Turnout ,6 ,5.61%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,6 ,5.61%
"",DC Statehood Green Party Registration & Turnout ,"",27
"",Election Day Turnout ,3 ,11.11%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,3 ,11.11%
"",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"",Andy Miscuk ,22 ,3.32%
"",Eleanor Holmes Norton ,637 ,96.08%
"","Write In, if any ",4 ,0.60%
"",Total... ,663 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,14 ,2.04%
"",Adrian Fenty ,469 ,68.27%
"",Michael A. Brown ,4 ,0.58%
"",Linda Cropp ,174 ,25.33%
"",Artee (RT) Milligan ,0 ,0.00%
"",Marie Johns ,25 ,3.64%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",1 ,0.15%
"",Total... ,687 ,100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,441 ,69.34%
"",Kathy Patterson ,191 ,30.03%
"","Write In, if any ",4 ,0.63%
"",Total... ,636 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,331 ,54.35%
"",A. Scott Bolden ,275 ,45.16%
"","Write In, if any ",3 ,0.49%
"",Total... ,609 ,100.00%
"",DEM - UNITED STATES SENATOR ,"",(Final)
"",Michael D. Brown ,402 ,71.15%
"",Philip Pannell ,153 ,27.08%
"",Primary Election,"","",""
"","September 12, 2006","","",""
"",Precinct Report,"","",""
"",District Of Columbia,"","",""
"",Certified Election Night Results ,"","",""
Precinct 60 ,Precinct 60,"","",""
DEM - UNITED STATES SENATOR ,(Final) SG - UNITED STATES SENATOR ,"","",(Final)
"Write In, if any ","10 1.77% Write In, if any ","",0 ,0.00%
Total... ,565 100.00% Total... ,"",2 ,100.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) SG - UNITED STATES REPRESENTATIVE ,"","",(Final)
Mike Panetta ,237 46.02% Keith R. Ware ,"",2 ,100.00%
John J. Forster ,"191 37.09% Write In, if any ","",0 ,0.00%
James S. Bubar ,80 15.53% Total... ,"",2 ,100.00%
"Write In, if any ",7 1.36%,"","",""
Total... ,515 100.00%,"","",""
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",2 100.00%,"","",""
Total... ,2 100.00%,"","",""
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
David W. Kranich ,4 66.67%,"","",""
"Write In, if any ",2 33.33%,"","",""
Total... ,6 100.00%,"","",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",2 100.00%,"","",""
Total... ,2 100.00%,"","",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Marcus Skelton ,4 80.00%,"","",""
